from,to,value,type,lng1,lat1,lng2,lat2
杩簡,鍑夊北,0.21,move_in,99.713682,27.831029,102.259591,27.892393
寰峰畯,鎴愰兘,0.47,move_out,98.589434,24.44124,104.067923,30.679943
寰峰畯,閲嶅簡,0.36,move_out,98.589434,24.44124,106.530635,29.544606
寰峰畯,鏀€鏋濊姳,0.23,move_out,98.589434,24.44124,101.722423,26.587571
寰峰畯,骞垮窞,0.23,move_out,98.589434,24.44124,113.30765,23.120049
寰峰畯,娣卞湷,0.16,move_out,98.589434,24.44124,114.025974,22.546054
寰峰畯,鍖椾含,0.16,move_out,98.589434,24.44124,116.395645,39.929986
寰峰畯,璐甸槼,0.13,move_out,98.589434,24.44124,106.709177,26.629907
寰峰畯,瑗垮畨,0.13,move_out,98.589434,24.44124,108.953098,34.2778
寰峰畯,鍑夊北,0.11,move_out,98.589434,24.44124,102.259591,27.892393
寰峰畯,涓滆帪,0.11,move_out,98.589434,24.44124,113.763434,23.043024
寰峰畯,閲嶅簡,0.67,move_in,98.589434,24.44124,106.530635,29.544606
寰峰畯,鎴愰兘,0.3,move_in,98.589434,24.44124,104.067923,30.679943
寰峰畯,鍖椾含,0.3,move_in,98.589434,24.44124,116.395645,39.929986
寰峰畯,鏉窞,0.18,move_in,98.589434,24.44124,120.219375,30.259244
寰峰畯,娣卞湷,0.17,move_in,98.589434,24.44124,114.025974,22.546054
寰峰畯,鏀€鏋濊姳,0.16,move_in,98.589434,24.44124,101.722423,26.587571
寰峰畯,鍑夊北,0.16,move_in,98.589434,24.44124,102.259591,27.892393
寰峰畯,骞垮窞,0.15,move_in,98.589434,24.44124,113.30765,23.120049
寰峰畯,涓婃捣,0.15,move_in,98.589434,24.44124,121.487899,31.249162
寰峰畯,琛￠槼,0.14,move_in,98.589434,24.44124,112.583819,26.898164
寮犳帠,瑗垮畞,4.51,move_out,100.459892,38.93932,101.767921,36.640739
寮犳帠,瑗垮畨,3.35,move_out,100.459892,38.93932,108.953098,34.2778
寮犳帠,娴峰寳,2.27,move_out,100.459892,38.93932,100.879802,36.960654
寮犳帠,闃挎媺鍠�,1.8,move_out,100.459892,38.93932,105.695683,38.843075
寮犳帠,涔岄瞾鏈ㄩ綈,1.75,move_out,100.459892,38.93932,87.564988,43.84038
寮犳帠,鍝堝瘑,1.53,move_out,100.459892,38.93932,93.528355,42.858596
寮犳帠,閾跺窛,1.1,move_out,100.459892,38.93932,106.206479,38.502621
寮犳帠,涓崼,0.89,move_out,100.459892,38.93932,105.196754,37.521124
寮犳帠,鍖椾含,0.74,move_out,100.459892,38.93932,116.395645,39.929986
寮犳帠,姒嗘灄,0.5,move_out,100.459892,38.93932,109.745926,38.279439
寮犳帠,闃挎媺鍠�,7.66,move_in,100.459892,38.93932,105.695683,38.843075
寮犳帠,瑗垮畞,3.19,move_in,100.459892,38.93932,101.767921,36.640739
寮犳帠,娴峰寳,3.06,move_in,100.459892,38.93932,100.879802,36.960654
寮犳帠,瑗垮畨,2.79,move_in,100.459892,38.93932,108.953098,34.2778
寮犳帠,鍝堝瘑,1.16,move_in,100.459892,38.93932,93.528355,42.858596
寮犳帠,閲嶅簡,1.06,move_in,100.459892,38.93932,106.530635,29.544606
寮犳帠,閾跺窛,1,move_in,100.459892,38.93932,106.206479,38.502621
寮犳帠,涔岄瞾鏈ㄩ綈,0.91,move_in,100.459892,38.93932,87.564988,43.84038
寮犳帠,鎴愰兘,0.8,move_in,100.459892,38.93932,104.067923,30.679943
寮犳帠,鍖椾含,0.79,move_in,100.459892,38.93932,116.395645,39.929986
姝﹀▉,闃挎媺鍠�,3,move_out,102.640147,37.933172,105.695683,38.843075
姝﹀▉,瑗垮畨,2.7,move_out,102.640147,37.933172,108.953098,34.2778
姝﹀▉,瑗垮畞,1.86,move_out,102.640147,37.933172,101.767921,36.640739
姝﹀▉,涔岄瞾鏈ㄩ綈,1.84,move_out,102.640147,37.933172,87.564988,43.84038
姝﹀▉,閾跺窛,1.68,move_out,102.640147,37.933172,106.206479,38.502621
姝﹀▉,涓崼,1.2,move_out,102.640147,37.933172,105.196754,37.521124
姝﹀▉,娴蜂笢,1.16,move_out,102.640147,37.933172,102.085207,36.51761
姝﹀▉,鍝堝瘑,1.06,move_out,102.640147,37.933172,93.528355,42.858596
姝﹀▉,鍖椾含,0.64,move_out,102.640147,37.933172,116.395645,39.929986
姝﹀▉,鏄屽悏,0.51,move_out,102.640147,37.933172,87.296038,44.007058
姝﹀▉,闃挎媺鍠�,4.58,move_in,102.640147,37.933172,105.695683,38.843075
姝﹀▉,瑗垮畨,2.59,move_in,102.640147,37.933172,108.953098,34.2778
姝﹀▉,閾跺窛,1.98,move_in,102.640147,37.933172,106.206479,38.502621
姝﹀▉,瑗垮畞,1.65,move_in,102.640147,37.933172,101.767921,36.640739
姝﹀▉,娴蜂笢,1.48,move_in,102.640147,37.933172,102.085207,36.51761
姝﹀▉,涔岄瞾鏈ㄩ綈,1.11,move_in,102.640147,37.933172,87.564988,43.84038
姝﹀▉,涓崼,0.96,move_in,102.640147,37.933172,105.196754,37.521124
姝﹀▉,鍝堝瘑,0.84,move_in,102.640147,37.933172,93.528355,42.858596
姝﹀▉,鎴愰兘,0.78,move_in,102.640147,37.933172,104.067923,30.679943
姝﹀▉,鍖椾含,0.78,move_in,102.640147,37.933172,116.395645,39.929986
涓滆帪,鍗楀畞,0.73,move_out,113.763434,23.043024,108.297234,22.806493
涓滆帪,璧ｅ窞,0.72,move_out,113.763434,23.043024,114.935909,25.845296
涓滆帪,姘稿窞,0.67,move_out,113.763434,23.043024,111.614648,26.435972
涓滆帪,闀挎矙,0.66,move_out,113.763434,23.043024,112.979353,28.213478
涓滆帪,鐜夋灄,0.62,move_out,113.763434,23.043024,110.151676,22.643974
涓滆帪,琛￠槼,0.6,move_out,113.763434,23.043024,112.583819,26.898164
涓滆帪,閮村窞,0.6,move_out,113.763434,23.043024,113.037704,25.782264
涓滆帪,閭甸槼,0.52,move_out,113.763434,23.043024,111.461525,27.236811
涓滆帪,閲嶅簡,0.5,move_out,113.763434,23.043024,106.530635,29.544606
涓滆帪,閽﹀窞,0.48,move_out,113.763434,23.043024,108.638798,21.97335
涓滆帪,璧ｅ窞,3,move_in,113.763434,23.043024,114.935909,25.845296
涓滆帪,鐜夋灄,2.98,move_in,113.763434,23.043024,110.151676,22.643974
涓滆帪,姘稿窞,2.69,move_in,113.763434,23.043024,111.614648,26.435972
涓滆帪,閭甸槼,2.1,move_in,113.763434,23.043024,111.461525,27.236811
涓滆帪,閮村窞,2.09,move_in,113.763434,23.043024,113.037704,25.782264
涓滆帪,鍚夊畨,2.07,move_in,113.763434,23.043024,114.992039,27.113848
涓滆帪,琛￠槼,1.76,move_in,113.763434,23.043024,112.583819,26.898164
涓滆帪,閽﹀窞,1.75,move_in,113.763434,23.043024,108.638798,21.97335
涓滆帪,璐垫腐,1.67,move_in,113.763434,23.043024,109.613708,23.103373
涓滆帪,鍗楀畞,1.35,move_in,113.763434,23.043024,108.297234,22.806493
涓変簹,鍖椾含,3.28,move_out,109.522771,18.257776,116.395645,39.929986
涓変簹,骞垮窞,2.98,move_out,109.522771,18.257776,113.30765,23.120049
涓変簹,婀涙睙,2.85,move_out,109.522771,18.257776,110.365067,21.257463
涓変簹,涓婃捣,2.2,move_out,109.522771,18.257776,121.487899,31.249162
涓変簹,娣卞湷,1.94,move_out,109.522771,18.257776,114.025974,22.546054
涓変簹,鎴愰兘,1.41,move_out,109.522771,18.257776,104.067923,30.679943
涓変簹,閲嶅簡,1.39,move_out,109.522771,18.257776,106.530635,29.544606
涓変簹,鍗楀畞,1.24,move_out,109.522771,18.257776,108.297234,22.806493
涓変簹,璐甸槼,1.1,move_out,109.522771,18.257776,106.709177,26.629907
涓変簹,闀挎矙,0.99,move_out,109.522771,18.257776,112.979353,28.213478
涓変簹,鍖椾含,1.96,move_in,109.522771,18.257776,116.395645,39.929986
涓変簹,涓婃捣,1.68,move_in,109.522771,18.257776,121.487899,31.249162
涓変簹,骞垮窞,1.49,move_in,109.522771,18.257776,113.30765,23.120049
涓変簹,婀涙睙,1.48,move_in,109.522771,18.257776,110.365067,21.257463
涓変簹,鎴愰兘,1.25,move_in,109.522771,18.257776,104.067923,30.679943
涓変簹,閲嶅簡,1.06,move_in,109.522771,18.257776,106.530635,29.544606
涓変簹,娣卞湷,0.85,move_in,109.522771,18.257776,114.025974,22.546054
涓変簹,鑼傚悕,0.67,move_in,109.522771,18.257776,110.931245,21.668226
涓変簹,姝︽眽,0.62,move_in,109.522771,18.257776,114.3162,30.581084
涓変簹,鍝堝皵婊�,0.55,move_in,109.522771,18.257776,126.657717,45.773225
閯傚窞,娣卞湷,1.44,move_out,114.895594,30.384439,114.025974,22.546054
閯傚窞,涓婃捣,0.93,move_out,114.895594,30.384439,121.487899,31.249162
閯傚窞,闀挎矙,0.67,move_out,114.895594,30.384439,112.979353,28.213478
閯傚窞,鏉窞,0.63,move_out,114.895594,30.384439,120.219375,30.259244
閯傚窞,骞垮窞,0.6,move_out,114.895594,30.384439,113.30765,23.120049
閯傚窞,涓滆帪,0.58,move_out,114.895594,30.384439,113.763434,23.043024
閯傚窞,鍖椾含,0.54,move_out,114.895594,30.384439,116.395645,39.929986
閯傚窞,鑻忓窞,0.45,move_out,114.895594,30.384439,120.619907,31.317987
閯傚窞,涔濇睙,0.41,move_out,114.895594,30.384439,115.999848,29.71964
閯傚窞,鍗楁槍,0.37,move_out,114.895594,30.384439,115.893528,28.689578
閯傚窞,闀挎矙,0.64,move_in,114.895594,30.384439,112.979353,28.213478
閯傚窞,涔濇睙,0.62,move_in,114.895594,30.384439,115.999848,29.71964
閯傚窞,涓婃捣,0.46,move_in,114.895594,30.384439,121.487899,31.249162
閯傚窞,閲嶅簡,0.45,move_in,114.895594,30.384439,106.530635,29.544606
閯傚窞,娣卞湷,0.4,move_in,114.895594,30.384439,114.025974,22.546054
閯傚窞,鍗楁槍,0.36,move_in,114.895594,30.384439,115.893528,28.689578
閯傚窞,鏉窞,0.32,move_in,114.895594,30.384439,120.219375,30.259244
閯傚窞,閲戝崕,0.28,move_in,114.895594,30.384439,119.652576,29.102899
閯傚窞,瀹夊簡,0.28,move_in,114.895594,30.384439,117.058739,30.537898
閯傚窞,鍗楅槼,0.25,move_in,114.895594,30.384439,112.542842,33.01142
涔屾捣,閾跺窛,8.46,move_out,106.831999,39.683177,106.206479,38.502621
涔屾捣,鐭冲槾灞�,4.75,move_out,106.831999,39.683177,106.379337,39.020223
涔屾捣,鍖椾含,2.37,move_out,106.831999,39.683177,116.395645,39.929986
涔屾捣,姒嗘灄,1.43,move_out,106.831999,39.683177,109.745926,38.279439
涔屾捣,瑗垮畨,0.71,move_out,106.831999,39.683177,108.953098,34.2778
涔屾捣,鍚村繝,0.64,move_out,106.831999,39.683177,106.208254,37.993561
涔屾捣,涓崼,0.48,move_out,106.831999,39.683177,105.196754,37.521124
涔屾捣,鍏板窞,0.43,move_out,106.831999,39.683177,103.823305,36.064226
涔屾捣,澶╂触,0.35,move_out,106.831999,39.683177,117.210813,39.14393
涔屾捣,寮犲鍙�,0.29,move_out,106.831999,39.683177,114.893782,40.811188
涔屾捣,閾跺窛,5.71,move_in,106.831999,39.683177,106.206479,38.502621
涔屾捣,鐭冲槾灞�,4.72,move_in,106.831999,39.683177,106.379337,39.020223
涔屾捣,姒嗘灄,2.12,move_in,106.831999,39.683177,109.745926,38.279439
涔屾捣,鍖椾含,1.37,move_in,106.831999,39.683177,116.395645,39.929986
涔屾捣,瑗垮畨,1.18,move_in,106.831999,39.683177,108.953098,34.2778
涔屾捣,搴嗛槼,0.8,move_in,106.831999,39.683177,107.644227,35.726801
涔屾捣,寤跺畨,0.77,move_in,106.831999,39.683177,109.50051,36.60332
涔屾捣,涓崼,0.58,move_in,106.831999,39.683177,105.196754,37.521124
涔屾捣,鍚村繝,0.56,move_in,106.831999,39.683177,106.208254,37.993561
涔屾捣,鍥哄師,0.52,move_in,106.831999,39.683177,106.285268,36.021523
鑾辫姕,鍖椾含,2.56,move_out,117.684667,36.233654,116.395645,39.929986
鑾辫姕,涓婃捣,1.01,move_out,117.684667,36.233654,121.487899,31.249162
鑾辫姕,澶╂触,0.98,move_out,117.684667,36.233654,117.210813,39.14393
鑾辫姕,鍗椾含,0.51,move_out,117.684667,36.233654,118.778074,32.057236
鑾辫姕,鐭冲搴�,0.33,move_out,117.684667,36.233654,114.522082,38.048958
鑾辫姕,寰愬窞,0.29,move_out,117.684667,36.233654,117.188107,34.271553
鑾辫姕,瑗垮畨,0.28,move_out,117.684667,36.233654,108.953098,34.2778
鑾辫姕,鏉窞,0.27,move_out,117.684667,36.233654,120.219375,30.259244
鑾辫姕,寤婂潑,0.25,move_out,117.684667,36.233654,116.703602,39.518611
鑾辫姕,鑻忓窞,0.23,move_out,117.684667,36.233654,120.619907,31.317987
鑾辫姕,鍖椾含,1.24,move_in,117.684667,36.233654,116.395645,39.929986
鑾辫姕,澶╂触,0.69,move_in,117.684667,36.233654,117.210813,39.14393
鑾辫姕,閭兏,0.69,move_in,117.684667,36.233654,114.482694,36.609308
鑾辫姕,閭㈠彴,0.56,move_in,117.684667,36.233654,114.520487,37.069531
鑾辫姕,涓婃捣,0.54,move_in,117.684667,36.233654,121.487899,31.249162
鑾辫姕,鐭冲搴�,0.47,move_in,117.684667,36.233654,114.522082,38.048958
鑾辫姕,娌у窞,0.47,move_in,117.684667,36.233654,116.863806,38.297615
鑾辫姕,鏅嬩腑,0.34,move_in,117.684667,36.233654,112.738514,37.693362
鑾辫姕,寰愬窞,0.32,move_in,117.684667,36.233654,117.188107,34.271553
鑾辫姕,淇濆畾,0.32,move_in,117.684667,36.233654,115.49481,38.886565
娴峰彛,婀涙睙,3.3,move_out,110.330802,20.022071,110.365067,21.257463
娴峰彛,骞垮窞,1.97,move_out,110.330802,20.022071,113.30765,23.120049
娴峰彛,娣卞湷,1.29,move_out,110.330802,20.022071,114.025974,22.546054
娴峰彛,鍖椾含,0.58,move_out,110.330802,20.022071,116.395645,39.929986
娴峰彛,浣涘北,0.41,move_out,110.330802,20.022071,113.134026,23.035095
娴峰彛,涓滆帪,0.39,move_out,110.330802,20.022071,113.763434,23.043024
娴峰彛,涓婃捣,0.38,move_out,110.330802,20.022071,121.487899,31.249162
娴峰彛,鍗楀畞,0.37,move_out,110.330802,20.022071,108.297234,22.806493
娴峰彛,閲嶅簡,0.34,move_out,110.330802,20.022071,106.530635,29.544606
娴峰彛,鑼傚悕,0.29,move_out,110.330802,20.022071,110.931245,21.668226
娴峰彛,婀涙睙,2.45,move_in,110.330802,20.022071,110.365067,21.257463
娴峰彛,骞垮窞,1.28,move_in,110.330802,20.022071,113.30765,23.120049
娴峰彛,娣卞湷,0.62,move_in,110.330802,20.022071,114.025974,22.546054
娴峰彛,鍖椾含,0.53,move_in,110.330802,20.022071,116.395645,39.929986
娴峰彛,鑼傚悕,0.52,move_in,110.330802,20.022071,110.931245,21.668226
娴峰彛,閲嶅簡,0.45,move_in,110.330802,20.022071,106.530635,29.544606
娴峰彛,涓婃捣,0.4,move_in,110.330802,20.022071,121.487899,31.249162
娴峰彛,鐜夋灄,0.3,move_in,110.330802,20.022071,110.151676,22.643974
娴峰彛,鍗楀畞,0.29,move_in,110.330802,20.022071,108.297234,22.806493
娴峰彛,鎴愰兘,0.23,move_in,110.330802,20.022071,104.067923,30.679943
铓屽煚,涓婃捣,12.06,move_out,117.35708,32.929499,121.487899,31.249162
铓屽煚,鍗椾含,6.24,move_out,117.35708,32.929499,118.778074,32.057236
铓屽煚,鑻忓窞,5.29,move_out,117.35708,32.929499,120.619907,31.317987
铓屽煚,鏉窞,3.03,move_out,117.35708,32.929499,120.219375,30.259244
铓屽煚,瀹佹尝,2.25,move_out,117.35708,32.929499,121.579006,29.885259
铓屽煚,鏃犻敗,1.91,move_out,117.35708,32.929499,120.305456,31.570037
铓屽煚,甯稿窞,1.39,move_out,117.35708,32.929499,119.981861,31.771397
铓屽煚,鍙板窞,1.38,move_out,117.35708,32.929499,121.440613,28.668283
铓屽煚,鍖椾含,1.03,move_out,117.35708,32.929499,116.395645,39.929986
铓屽煚,鍗楅€�,1.03,move_out,117.35708,32.929499,120.873801,32.014665
铓屽煚,涓婃捣,3.43,move_in,117.35708,32.929499,121.487899,31.249162
铓屽煚,鍗椾含,2.92,move_in,117.35708,32.929499,118.778074,32.057236
铓屽煚,鑻忓窞,2.01,move_in,117.35708,32.929499,120.619907,31.317987
铓屽煚,寰愬窞,1.8,move_in,117.35708,32.929499,117.188107,34.271553
铓屽煚,鏉窞,1.28,move_in,117.35708,32.929499,120.219375,30.259244
铓屽煚,瀹胯縼,1.12,move_in,117.35708,32.929499,118.296893,33.95205
铓屽煚,鏃犻敗,0.98,move_in,117.35708,32.929499,120.305456,31.570037
铓屽煚,鍖椾含,0.77,move_in,117.35708,32.929499,116.395645,39.929986
铓屽煚,甯稿窞,0.76,move_in,117.35708,32.929499,119.981861,31.771397
铓屽煚,瀹佹尝,0.66,move_in,117.35708,32.929499,121.579006,29.885259
娴庢簮,鏅嬪煄,3.38,move_out,112.609183,35.073092,112.867333,35.499834
娴庢簮,鍖椾含,2.48,move_out,112.609183,35.073092,116.395645,39.929986
娴庢簮,杩愬煄,2,move_out,112.609183,35.073092,111.006854,35.038859
娴庢簮,瑗垮畨,1.58,move_out,112.609183,35.073092,108.953098,34.2778
娴庢簮,涓存本,0.77,move_out,112.609183,35.073092,111.538788,36.099745
娴庢簮,姝︽眽,0.75,move_out,112.609183,35.073092,114.3162,30.581084
娴庢簮,闀挎不,0.62,move_out,112.609183,35.073092,113.120292,36.201664
娴庢簮,涓婃捣,0.51,move_out,112.609183,35.073092,121.487899,31.249162
娴庢簮,鏅嬩腑,0.44,move_out,112.609183,35.073092,112.738514,37.693362
娴庢簮,澶師,0.33,move_out,112.609183,35.073092,112.550864,37.890277
娴庢簮,杩愬煄,3.54,move_in,112.609183,35.073092,111.006854,35.038859
娴庢簮,鏅嬪煄,3.27,move_in,112.609183,35.073092,112.867333,35.499834
娴庢簮,瑗垮畨,1.75,move_in,112.609183,35.073092,108.953098,34.2778
娴庢簮,涓存本,1.29,move_in,112.609183,35.073092,111.538788,36.099745
娴庢簮,鍖椾含,0.94,move_in,112.609183,35.073092,116.395645,39.929986
娴庢簮,鏅嬩腑,0.78,move_in,112.609183,35.073092,112.738514,37.693362
娴庢簮,寰愬窞,0.62,move_in,112.609183,35.073092,117.188107,34.271553
娴庢簮,闀挎不,0.5,move_in,112.609183,35.073092,113.120292,36.201664
娴庢簮,寤跺畨,0.48,move_in,112.609183,35.073092,109.50051,36.60332
娴庢簮,鑿忔辰,0.39,move_in,112.609183,35.073092,115.46336,35.26244
鍚堣偉,涓婃捣,7.77,move_out,117.282699,31.866942,121.487899,31.249162
鍚堣偉,鍗椾含,4.32,move_out,117.282699,31.866942,118.778074,32.057236
鍚堣偉,鑻忓窞,2.94,move_out,117.282699,31.866942,120.619907,31.317987
鍚堣偉,鏉窞,1.68,move_out,117.282699,31.866942,120.219375,30.259244
鍚堣偉,鍖椾含,1.31,move_out,117.282699,31.866942,116.395645,39.929986
鍚堣偉,鏃犻敗,1.13,move_out,117.282699,31.866942,120.305456,31.570037
鍚堣偉,姝︽眽,1.11,move_out,117.282699,31.866942,114.3162,30.581084
鍚堣偉,甯稿窞,0.77,move_out,117.282699,31.866942,119.981861,31.771397
鍚堣偉,瀹佹尝,0.73,move_out,117.282699,31.866942,121.579006,29.885259
鍚堣偉,寰愬窞,0.53,move_out,117.282699,31.866942,117.188107,34.271553
鍚堣偉,涓婃捣,1.53,move_in,117.282699,31.866942,121.487899,31.249162
鍚堣偉,鍗椾含,1.42,move_in,117.282699,31.866942,118.778074,32.057236
鍚堣偉,鑻忓窞,0.94,move_in,117.282699,31.866942,120.619907,31.317987
鍚堣偉,鏉窞,0.72,move_in,117.282699,31.866942,120.219375,30.259244
鍚堣偉,鍖椾含,0.59,move_in,117.282699,31.866942,116.395645,39.929986
鍚堣偉,淇￠槼,0.56,move_in,117.282699,31.866942,114.085491,32.128582
鍚堣偉,寰愬窞,0.53,move_in,117.282699,31.866942,117.188107,34.271553
鍚堣偉,鏃犻敗,0.47,move_in,117.282699,31.866942,120.305456,31.570037
鍚堣偉,甯稿窞,0.4,move_in,117.282699,31.866942,119.981861,31.771397
鍚堣偉,姝︽眽,0.4,move_in,117.282699,31.866942,114.3162,30.581084
闃滈槼,涓婃捣,11.22,move_out,115.820932,32.901211,121.487899,31.249162
闃滈槼,鑻忓窞,4.43,move_out,115.820932,32.901211,120.619907,31.317987
闃滈槼,鏉窞,3.98,move_out,115.820932,32.901211,120.219375,30.259244
闃滈槼,瀹佹尝,3.31,move_out,115.820932,32.901211,121.579006,29.885259
闃滈槼,鍛ㄥ彛,2.85,move_out,115.820932,32.901211,114.654102,33.623741
闃滈槼,鍗椾含,2.55,move_out,115.820932,32.901211,118.778074,32.057236
闃滈槼,鍖椾含,2.09,move_out,115.820932,32.901211,116.395645,39.929986
闃滈槼,淇￠槼,1.58,move_out,115.820932,32.901211,114.085491,32.128582
闃滈槼,鏃犻敗,1.57,move_out,115.820932,32.901211,120.305456,31.570037
闃滈槼,甯稿窞,1.53,move_out,115.820932,32.901211,119.981861,31.771397
闃滈槼,鍛ㄥ彛,7.17,move_in,115.820932,32.901211,114.654102,33.623741
闃滈槼,涓婃捣,4.13,move_in,115.820932,32.901211,121.487899,31.249162
闃滈槼,淇￠槼,3.39,move_in,115.820932,32.901211,114.085491,32.128582
闃滈槼,椹婚┈搴�,3.35,move_in,115.820932,32.901211,114.049154,32.983158
闃滈槼,鏉窞,2.31,move_in,115.820932,32.901211,120.219375,30.259244
闃滈槼,鑻忓窞,1.84,move_in,115.820932,32.901211,120.619907,31.317987
闃滈槼,鍖椾含,1.63,move_in,115.820932,32.901211,116.395645,39.929986
闃滈槼,瀹佹尝,1.49,move_in,115.820932,32.901211,121.579006,29.885259
闃滈槼,鍗椾含,1.44,move_in,115.820932,32.901211,118.778074,32.057236
闃滈槼,鍟嗕笜,1.23,move_in,115.820932,32.901211,115.641886,34.438589
鑺滄箹,涓婃捣,14.99,move_out,118.384108,31.36602,121.487899,31.249162
鑺滄箹,鍗椾含,9.83,move_out,118.384108,31.36602,118.778074,32.057236
鑺滄箹,鑻忓窞,4.01,move_out,118.384108,31.36602,120.619907,31.317987
鑺滄箹,鏉窞,3.24,move_out,118.384108,31.36602,120.219375,30.259244
鑺滄箹,鏃犻敗,1.72,move_out,118.384108,31.36602,120.305456,31.570037
鑺滄箹,甯稿窞,1.14,move_out,118.384108,31.36602,119.981861,31.771397
鑺滄箹,鍢夊叴,0.99,move_out,118.384108,31.36602,120.760428,30.773992
鑺滄箹,瀹佹尝,0.96,move_out,118.384108,31.36602,121.579006,29.885259
鑺滄箹,姝︽眽,0.91,move_out,118.384108,31.36602,114.3162,30.581084
鑺滄箹,闀囨睙,0.86,move_out,118.384108,31.36602,119.455835,32.204409
鑺滄箹,鍗椾含,4.21,move_in,118.384108,31.36602,118.778074,32.057236
鑺滄箹,涓婃捣,2.8,move_in,118.384108,31.36602,121.487899,31.249162
鑺滄箹,鑻忓窞,1.41,move_in,118.384108,31.36602,120.619907,31.317987
鑺滄箹,鏉窞,1.3,move_in,118.384108,31.36602,120.219375,30.259244
